task_model,task_data,value
0,0,1887.6279418814197
1,1,1067.500821148714
2,2,767.2690542589617
3,3,590.2620766358427
4,4,502.1244591815152
5,5,428.49642684661114
6,6,401.0490044481196
7,7,353.08794654519164
8,8,354.3526109285317
9,9,331.7565840120274
