task_model,task_data,value
0,0,0.52138895
1,1,0.278256
2,2,0.1716974
3,3,0.09543584
4,4,0.047086496
5,5,0.0047579813
6,6,-0.02017229
7,7,-0.032163408
8,8,-0.028134044
9,9,-0.06281519
