task_model,task_data,value
0,0,0.6073718
0,1,0.03665387
0,2,0.029452806
0,3,0.11875687
0,4,0.21534508
1,0,0.5714061
1,1,0.43656
1,2,0.17708862
1,3,0.051629644
1,4,0.17351086
2,0,0.5679098
2,1,0.35950446
2,2,0.4356703
2,3,0.14369969
2,4,0.16533232
3,0,0.53223586
3,1,0.3232547
3,2,0.40017667
3,3,0.47578943
3,4,0.15052286
4,0,0.499002
4,1,0.2855291
4,2,0.36080274
4,3,0.43520594
4,4,0.46397454
