task_model,task_data,value
0,0,40767.17138290405
1,1,554334.1732025146
2,2,434263.00525665283
3,3,460920.8917617798
4,4,736682.3863983154
0,0,40767.17138290405
1,1,554334.1732025146
2,2,434263.00525665283
3,3,460920.8917617798
4,4,736682.3863983154
