task_model,task_data,value
0,0,10190.9560546875
1,1,214435.765625
2,2,235878.048828125
3,3,321955.7353515625
4,4,497080.32421875
0,0,10190.9560546875
1,1,214435.765625
2,2,235878.048828125
3,3,321955.7353515625
4,4,497080.32421875
