task_model,task_data,value
0,0,39995.28378878612
1,1,17230.437430451355
2,2,11044.083707135507
3,3,8179.096103385966
4,4,8231.791099117201
0,0,39995.28378878612
1,1,17230.437430451355
2,2,11044.083707135507
3,3,8179.096103385966
4,4,8231.791099117201
