task_model,task_data,value
0,0,0.58996767
0,1,0.04527655
0,2,0.02036712
0,3,0.12849699
0,4,0.19275817
1,0,0.36715424
1,1,0.39263293
1,2,0.11782287
1,3,0.06110099
1,4,0.10193539
2,0,0.34646147
2,1,0.24037881
2,2,0.41228667
2,3,0.10760035
2,4,0.084869415
3,0,0.32718426
3,1,0.17424008
3,2,0.25487682
3,3,0.4901443
3,4,0.0955939
4,0,0.3288838
4,1,0.1566303
4,2,0.20177987
4,3,0.40816686
4,4,0.47528154
