task_model,task_data,value
0,0,0.66010934
0,1,0.057777867
0,2,0.027359717
0,3,0.14952469
0,4,0.24025226
1,0,0.56446886
1,1,0.32307258
1,2,0.10811845
1,3,0.10340177
1,4,0.17134596
2,0,0.50497746
2,1,0.30781978
2,2,0.3174632
2,3,0.10456195
2,4,0.14190027
3,0,0.46665233
3,1,0.2448352
3,2,0.3459854
3,3,0.2835642
3,4,0.12821683
4,0,0.45530537
4,1,0.21613112
4,2,0.2863523
4,3,0.4371903
4,4,0.27533257

