task_model,task_data,value
0,0,0.5293236
1,1,0.29994377
2,2,0.16331573
3,3,0.083261184
4,4,0.058580372
5,5,0.013539923
6,6,-0.007935653
7,7,-0.03603005
8,8,-0.025945721
9,9,-0.047408
