task_model,task_data,value
0,0,1952.0135124483227
1,1,1091.3093774448646
2,2,774.1747471014852
3,3,592.6591927392781
4,4,500.51750013977676
5,5,432.49327404101996
6,6,413.2321164189122
7,7,354.5789710382888
8,8,367.814709790176
9,9,330.19476791923125
