task_model,task_data,value
0,0,0.51916677
1,1,0.28982094
2,2,0.1747228
3,3,0.08346064
4,4,0.051309414
5,5,0.0008708211
6,6,-0.021428589
7,7,-0.038756065
8,8,-0.038381565
9,9,-0.05171024
