task_model,task_data,value
0,0,1966.6476887367846
1,1,1107.3237915382215
2,2,766.5531639212132
3,3,595.8874893971129
4,4,496.3109544634327
5,5,428.442184877028
6,6,417.8724327733698
7,7,365.59530616461063
8,8,367.07788584749676
9,9,346.4298309865812
