task_model,task_data,value
0,0,0.52473694
1,1,0.30224577
2,2,0.17004696
3,3,0.089680776
4,4,0.04692265
5,5,0.002362321
6,6,-0.017795416
7,7,-0.044126544
8,8,-0.036930487
9,9,-0.061166186
