task_model,task_data,value
0,0,1938.3386723986512
1,1,1091.8555767902653
2,2,783.6193723859127
3,3,593.5094637240552
4,4,511.3221254613776
5,5,439.5136987239306
6,6,405.8569108532227
7,7,351.15525010283744
8,8,370.7694947872325
9,9,349.91274639499443
