task_model,task_data,value
0,0,40616.06168746948
1,1,376056.82373046875
2,2,521838.9129638672
3,3,599443.9744949341
4,4,790998.8594055176
0,0,40616.06168746948
1,1,376056.82373046875
2,2,521838.9129638672
3,3,599443.9744949341
4,4,790998.8594055176
