task_model,task_data,value
0,0,41451.46258270833
1,1,17861.536172268072
2,2,10462.37806140152
3,3,7460.963135180443
4,4,7690.566785933327
0,0,41451.46258270833
1,1,17861.536172268072
2,2,10462.37806140152
3,3,7460.963135180443
4,4,7690.566785933327
