task_model,task_data,value
0,0,0.6660562
0,1,0.054943
0,2,0.025351224
0,3,0.14931917
0,4,0.23679507
1,0,0.5749794
1,1,0.34329718
1,2,0.116432145
1,3,0.081627384
1,4,0.1928954
2,0,0.5163467
2,1,0.3077809
2,2,0.31429493
2,3,0.09688146
2,4,0.18647453
3,0,0.46930864
3,1,0.24848832
3,2,0.3409644
3,3,0.28082928
3,4,0.18257648
4,0,0.43233064
4,1,0.2112248
4,2,0.28808102
4,3,0.43060458
4,4,0.31098425
