task_model,task_data,value
0,0,2029.1980236588784
1,1,1003.2666522893575
2,2,680.6304578161976
3,3,555.9287482403886
4,4,471.42732797741
5,5,405.1129128052039
6,6,388.7197572106551
7,7,357.23013650592793
8,8,332.0451668389065
9,9,321.81979444527786
