task_model,task_data,value
0,0,116042.84477233887
1,1,250710.0691795349
2,2,324573.2536315918
3,3,392658.0808162689
4,4,438306.1158657074
5,5,465019.9167728424
6,6,509606.84049129486
7,7,560863.7899160385
8,8,585579.5547962189
9,9,631502.3765563965
0,0,116042.84477233887
1,1,250710.0691795349
2,2,324573.2536315918
3,3,392658.0808162689
4,4,438306.1158657074
5,5,465019.9167728424
6,6,509606.84049129486
7,7,560863.7899160385
8,8,585579.5547962189
9,9,631502.3765563965
