task_model,task_data,value
0,0,0.53354156
1,1,0.2966281
2,2,0.17264362
3,3,0.08581963
4,4,0.049392845
5,5,0.012387715
6,6,-0.023775112
7,7,-0.03915256
8,8,-0.029750803
9,9,-0.05921559
0,0,0.53354156
1,1,0.2966281
2,2,0.17264362
3,3,0.08581963
4,4,0.049392845
5,5,0.012387715
6,6,-0.023775112
7,7,-0.03915256
8,8,-0.029750803
9,9,-0.05921559
