epoch,value
0,0.9667195
1,0.9874852
2,0.9860303
3,0.9720914
0,0.99599344
1,0.99375963
2,0.99426085
3,0.9762148
0,0.99599344
1,0.99375963
2,0.99426085
3,0.9762148
