epoch,value
0,1.0000001
1,0.9522996
2,0.9535387
3,0.9299392
4,0.86371934
0,1.0000001
1,0.9522996
2,0.9535387
3,0.9299392
4,0.86371934
0,1.0000001
1,0.9522996
2,0.9535387
3,0.9299392
4,0.86371934
0,0.8405709
1,0.83563787
2,0.8250471
3,0.79750806
4,0.70701694
