epoch,value
0,0.99999994
1,0.9667195
2,0.97209823
3,0.94853187
4,0.90857184
0,0.99999994
1,0.9667195
2,0.97209823
3,0.94853187
4,0.90857184
0,0.99999994
1,0.9667195
2,0.97209823
3,0.94853187
4,0.90857184
0,0.87130725
1,0.7962242
2,0.80675143
3,0.78071654
4,0.7590365
