epoch,value
0,0.97435564
1,0.993424
2,0.9615727
3,0.9524437
0,0.95497954
1,0.9775597
2,0.9671165
3,0.9769104
0,0.95497954
1,0.9775597
2,0.9671165
3,0.9769104
