epoch,value
0,0.97941303
1,0.9953915
2,0.9897712
3,0.98168075
0,0.95456356
1,0.9693689
2,0.97039646
3,0.9678834
0,0.95456356
1,0.9693689
2,0.97039646
3,0.9678834
