epoch,value
0,0.99999994
1,0.9667195
2,0.97209823
3,0.94853187
4,0.90857184
0,1.0000001
1,0.98733974
2,0.8791394
3,0.8798243
4,0.8915758
0,1.0000001
1,0.98733974
2,0.8791394
3,0.8798243
4,0.8915758
0,0.86080134
1,0.844727
2,0.6725406
3,0.6925084
4,0.66853374
